Date,Close_Price
1951-05-28,21.209999084472656
1951-06-04,21.239999771118164
1951-06-11,21.610000610351562
1951-06-18,22.049999237060547
1951-06-25,21.290000915527344
1951-07-02,21.100000381469727
1951-07-09,21.729999542236328
1951-07-16,21.729999542236328
1951-07-23,22.100000381469727
1951-07-30,22.6299991607666
1951-08-06,23.010000228881836
1951-08-13,22.799999237060547
1951-08-20,22.93000030517578
1951-08-27,22.850000381469727
1951-09-03,23.280000686645508
1951-09-10,23.6200008392334
1951-09-17,23.6200008392334
1951-09-24,23.299999237060547
1951-10-01,23.469999313354492
1951-10-08,23.75
1951-10-15,23.850000381469727
1951-10-22,22.75
1951-10-29,22.690000534057617
1951-11-05,22.81999969482422
1951-11-12,22.75
1951-11-19,22.729999542236328
1951-11-26,22.43000030517578
1951-12-03,23.010000228881836
1951-12-10,23.420000076293945
1951-12-17,23.40999984741211
1951-12-24,23.540000915527344
1951-12-31,23.770000457763672
1952-01-07,23.90999984741211
1952-01-14,24.15999984741211
1952-01-21,24.459999084472656
1952-01-28,24.610000610351562
1952-02-04,24.1200008392334
1952-02-11,24.110000610351562
1952-02-18,23.739999771118164
1952-02-25,23.229999542236328
1952-03-03,23.290000915527344
1952-03-10,23.600000381469727
1952-03-17,23.920000076293945
1952-03-24,23.93000030517578
1952-03-31,24.3700008392334
1952-04-07,23.799999237060547
1952-04-14,23.950000762939453
1952-04-21,23.690000534057617
1952-04-28,23.549999237060547
1952-05-05,23.65999984741211
1952-05-12,23.75
1952-05-19,23.610000610351562
1952-05-26,23.940000534057617
1952-06-02,23.799999237060547
1952-06-09,24.3700008392334
1952-06-16,24.299999237060547
1952-06-23,24.559999465942383
1952-06-30,24.959999084472656
1952-07-07,24.969999313354492
1952-07-14,25.030000686645508
1952-07-21,24.950000762939453
1952-07-28,25.200000762939453
1952-08-04,25.43000030517578
1952-08-11,25.520000457763672
1952-08-18,24.940000534057617
1952-08-25,24.8700008392334
1952-09-01,25.030000686645508
1952-09-08,25.110000610351562
1952-09-15,24.450000762939453
1952-09-22,24.59000015258789
1952-09-29,24.68000030517578
1952-10-06,24.440000534057617
1952-10-13,24.549999237060547
1952-10-20,24.1299991607666
1952-10-27,24.09000015258789
1952-11-03,24.600000381469727
1952-11-10,24.770000457763672
1952-11-17,24.799999237060547
1952-11-24,25.420000076293945
1952-12-01,25.68000030517578
1952-12-08,25.760000228881836
1952-12-15,26.040000915527344
1952-12-22,26.299999237060547
1952-12-29,26.399999618530273
1953-01-05,26.65999984741211
1953-01-12,25.860000610351562
1953-01-19,26.010000228881836
1953-01-26,26.020000457763672
1953-02-02,26.510000228881836
1953-02-09,25.690000534057617
1953-02-16,25.649999618530273
1953-02-23,25.6299991607666
1953-03-02,25.93000030517578
1953-03-09,25.829999923706055
1953-03-16,26.219999313354492
1953-03-23,26.020000457763672
1953-03-30,25.610000610351562
1953-04-06,24.610000610351562
1953-04-13,24.770000457763672
1953-04-20,24.729999542236328
1953-04-27,24.34000015258789
1953-05-04,25.0
1953-05-11,24.90999984741211
1953-05-18,24.75
1953-05-25,24.989999771118164
1953-06-01,24.149999618530273
1953-06-08,24.010000228881836
1953-06-15,23.6200008392334
1953-06-22,23.959999084472656
1953-06-29,24.139999389648438
1953-07-06,24.3799991607666
1953-07-13,24.170000076293945
1953-07-20,24.219999313354492
1953-07-27,24.06999969482422
1953-08-03,24.84000015258789
1953-08-10,24.75
1953-08-17,24.559999465942383
1953-08-24,24.09000015258789
1953-08-31,23.31999969482422
1953-09-07,23.56999969482422
1953-09-14,22.709999084472656
1953-09-21,22.8799991607666
1953-09-28,23.450000762939453
1953-10-05,23.479999542236328
1953-10-12,23.65999984741211
1953-10-19,24.15999984741211
1953-10-26,24.309999465942383
1953-11-02,24.65999984741211
1953-11-09,24.65999984741211
1953-11-16,24.3799991607666
1953-11-23,24.360000610351562
1953-11-30,24.760000228881836
1953-12-07,24.950000762939453
1953-12-14,24.690000534057617
1953-12-21,24.950000762939453
1953-12-28,24.709999084472656
1954-01-04,24.950000762939453
1954-01-11,24.799999237060547
1954-01-18,25.43000030517578
1954-01-25,25.93000030517578
1954-02-01,25.989999771118164
1954-02-08,26.229999542236328
1954-02-15,26.040000915527344
1954-02-22,25.920000076293945
1954-03-01,26.25
1954-03-08,26.450000762939453
1954-03-15,26.56999969482422
1954-03-22,26.790000915527344
1954-03-29,26.65999984741211
1954-04-05,27.260000228881836
1954-04-12,27.56999969482422
1954-04-19,27.760000228881836
1954-04-26,27.8799991607666
1954-05-03,28.209999084472656
1954-05-10,28.6200008392334
1954-05-17,28.84000015258789
1954-05-24,29.0
1954-05-31,29.190000534057617
1954-06-07,28.989999771118164
1954-06-14,28.6200008392334
1954-06-21,29.059999465942383
1954-06-28,29.280000686645508
1954-07-05,29.59000015258789
1954-07-12,30.1200008392334
1954-07-19,29.979999542236328
1954-07-26,30.34000015258789
1954-08-02,30.989999771118164
1954-08-09,30.1200008392334
1954-08-16,31.049999237060547
1954-08-23,31.0
1954-08-30,30.350000381469727
1954-09-06,30.5
1954-09-13,31.1200008392334
1954-09-20,31.56999969482422
1954-09-27,32.529998779296875
1954-10-04,32.470001220703125
1954-10-11,32.40999984741211
1954-10-18,31.829999923706055
1954-10-25,31.959999084472656
1954-11-01,31.790000915527344
1954-11-08,33.02000045776367
1954-11-15,33.470001220703125
1954-11-22,33.58000183105469
1954-11-29,34.540000915527344
1954-12-06,34.7599983215332
1954-12-13,34.59000015258789
1954-12-20,35.33000183105469
1954-12-27,35.06999969482422
1955-01-03,36.75
1955-01-10,35.790000915527344
1955-01-17,34.58000183105469
1955-01-24,35.52000045776367
1955-01-31,36.630001068115234
1955-02-07,36.959999084472656
1955-02-14,36.88999938964844
1955-02-21,36.849998474121094
1955-02-28,36.7599983215332
1955-03-07,37.279998779296875
1955-03-14,34.959999084472656
1955-03-21,35.95000076293945
1955-03-28,36.83000183105469
1955-04-04,36.83000183105469
1955-04-11,37.439998626708984
1955-04-18,38.27000045776367
1955-04-25,38.11000061035156
1955-05-02,38.040000915527344
1955-05-09,37.93000030517578
1955-05-16,37.02000045776367
1955-05-23,37.47999954223633
1955-05-30,37.93000030517578
1955-06-06,39.689998626708984
1955-06-13,39.619998931884766
1955-06-20,40.13999938964844
1955-06-27,40.9900016784668
1955-07-04,41.189998626708984
1955-07-11,42.75
1955-07-18,42.36000061035156
1955-07-25,43.47999954223633
1955-08-01,42.93000030517578
1955-08-08,42.310001373291016
1955-08-15,42.16999816894531
1955-08-22,41.97999954223633
1955-08-29,42.959999084472656
1955-09-05,43.599998474121094
1955-09-12,44.189998626708984
1955-09-19,45.15999984741211
1955-09-26,42.61000061035156
1955-10-03,42.4900016784668
1955-10-10,41.150001525878906
1955-10-17,41.349998474121094
1955-10-24,42.90999984741211
1955-10-31,42.34000015258789
1955-11-07,44.150001525878906
1955-11-14,46.40999984741211
1955-11-21,45.220001220703125
1955-11-28,45.380001068115234
1955-12-05,45.70000076293945
1955-12-12,45.41999816894531
1955-12-19,45.02000045776367
1955-12-26,45.5
1956-01-02,45.47999954223633
1956-01-09,44.5099983215332
1956-01-16,44.13999938964844
1956-01-23,43.11000061035156
1956-01-30,43.5
1956-02-06,44.810001373291016
1956-02-13,43.58000183105469
1956-02-20,44.45000076293945
1956-02-27,45.27000045776367
1956-03-05,46.060001373291016
1956-03-12,47.130001068115234
1956-03-19,48.59000015258789
1956-03-26,48.619998931884766
1956-04-02,48.70000076293945
1956-04-09,48.61000061035156
1956-04-16,47.959999084472656
1956-04-23,47.650001525878906
1956-04-30,48.380001068115234
1956-05-07,48.220001220703125
1956-05-14,46.86000061035156
1956-05-21,45.9900016784668
1956-05-28,44.099998474121094
1956-06-04,45.849998474121094
1956-06-11,45.709999084472656
1956-06-18,46.16999816894531
1956-06-25,46.40999984741211
1956-07-02,46.93000030517578
1956-07-09,48.25
1956-07-16,49.13999938964844
1956-07-23,49.33000183105469
1956-07-30,49.0
1956-08-06,48.959999084472656
1956-08-13,48.58000183105469
1956-08-20,48.25
1956-08-27,47.65999984741211
1956-09-03,47.5099983215332
1956-09-10,47.560001373291016
1956-09-17,47.099998474121094
1956-09-24,46.400001525878906
1956-10-01,44.70000076293945
1956-10-08,46.43000030517578
1956-10-15,46.86000061035156
1956-10-22,46.22999954223633
1956-10-29,46.400001525878906
1956-11-05,47.599998474121094
1956-11-12,46.4900016784668
1956-11-19,45.290000915527344
1956-11-26,44.869998931884766
1956-12-03,45.97999954223633
1956-12-10,46.79999923706055
1956-12-17,46.540000915527344
1956-12-24,46.369998931884766
1956-12-31,46.66999816894531
1957-01-07,46.41999816894531
1957-01-14,45.86000061035156
1957-01-21,44.400001525878906
1957-01-28,44.4900016784668
1957-02-04,44.529998779296875
1957-02-11,42.56999969482422
1957-02-18,43.459999084472656
1957-02-25,43.380001068115234
1957-03-04,44.060001373291016
1957-03-11,43.779998779296875
1957-03-18,43.849998474121094
1957-03-25,43.880001068115234
1957-04-01,44.13999938964844
1957-04-08,44.38999938964844
1957-04-15,44.95000076293945
1957-04-22,45.47999954223633
1957-04-29,45.72999954223633
1957-05-06,46.27000045776367
1957-05-13,46.880001068115234
1957-05-20,47.349998474121094
1957-05-27,46.779998779296875
1957-06-03,47.369998931884766
1957-06-10,47.900001525878906
1957-06-17,48.2400016784668
1957-06-24,46.779998779296875
1957-07-01,47.43000030517578
1957-07-08,48.900001525878906
1957-07-15,49.130001068115234
1957-07-22,48.470001220703125
1957-07-29,47.91999816894531
1957-08-05,47.2599983215332
1957-08-12,46.33000183105469
1957-08-19,44.90999984741211
1957-08-26,43.88999938964844
1957-09-02,45.220001220703125
1957-09-09,44.279998779296875
1957-09-16,44.58000183105469
1957-09-23,42.689998626708984
1957-09-30,42.41999816894531
1957-10-07,42.220001220703125
1957-10-14,41.2400016784668
1957-10-21,39.150001525878906
1957-10-28,40.41999816894531
1957-11-04,40.369998931884766
1957-11-11,40.18000030517578
1957-11-18,40.040000915527344
1957-11-25,41.18000030517578
1957-12-02,41.36000061035156
1957-12-09,40.91999816894531
1957-12-16,40.119998931884766
1957-12-23,39.47999954223633
1957-12-30,39.58000183105469
1958-01-06,40.68000030517578
1958-01-13,40.4900016784668
1958-01-20,41.349998474121094
1958-01-27,41.59000015258789
1958-02-03,42.040000915527344
1958-02-10,41.47999954223633
1958-02-17,41.11000061035156
1958-02-24,40.650001525878906
1958-03-03,41.130001068115234
1958-03-10,42.209999084472656
1958-03-17,42.040000915527344
1958-03-24,42.58000183105469
1958-03-31,42.099998474121094
1958-04-07,41.33000183105469
1958-04-14,42.0
1958-04-21,42.93000030517578
1958-04-28,43.220001220703125
1958-05-05,43.790000915527344
1958-05-12,43.75
1958-05-19,43.2400016784668
1958-05-26,43.849998474121094
1958-06-02,44.310001373291016
1958-06-09,44.56999969482422
1958-06-16,45.18000030517578
1958-06-23,44.689998626708984
1958-06-30,45.2400016784668
1958-07-07,45.619998931884766
1958-07-14,45.13999938964844
1958-07-21,46.33000183105469
1958-07-28,47.150001525878906
1958-08-04,47.939998626708984
1958-08-11,48.15999984741211
1958-08-18,47.220001220703125
1958-08-25,47.7400016784668
1958-09-01,47.75
1958-09-08,48.130001068115234
1958-09-15,48.959999084472656
1958-09-22,49.20000076293945
1958-09-29,49.869998931884766
1958-10-06,51.06999969482422
1958-10-13,51.619998931884766
1958-10-20,51.27000045776367
1958-10-27,50.41999816894531
1958-11-03,51.560001373291016
1958-11-10,52.56999969482422
1958-11-17,53.2400016784668
1958-11-24,52.029998779296875
1958-12-01,52.689998626708984
1958-12-08,52.459999084472656
1958-12-15,53.369998931884766
1958-12-22,53.709999084472656
1958-12-29,54.7400016784668
1959-01-05,55.65999984741211
1959-01-12,55.779998779296875
1959-01-19,55.68000030517578
1959-01-26,55.77000045776367
1959-02-02,55.209999084472656
1959-02-09,53.58000183105469
1959-02-16,54.5
1959-02-23,55.52000045776367
1959-03-02,55.72999954223633
1959-03-09,56.150001525878906
1959-03-16,56.060001373291016
1959-03-23,55.869998931884766
1959-03-30,55.45000076293945
1959-04-06,56.599998474121094
1959-04-13,56.43000030517578
1959-04-20,58.16999816894531
1959-04-27,58.13999938964844
1959-05-04,57.650001525878906
1959-05-11,57.959999084472656
1959-05-18,58.150001525878906
1959-05-25,58.18000030517578
1959-06-01,58.630001068115234
1959-06-08,56.7599983215332
1959-06-15,56.9900016784668
1959-06-22,57.130001068115234
1959-06-29,58.369998931884766
1959-07-06,59.650001525878906
1959-07-13,59.40999984741211
1959-07-20,58.90999984741211
1959-07-27,60.02000045776367
1959-08-03,60.709999084472656
1959-08-10,58.619998931884766
1959-08-17,59.16999816894531
1959-08-24,58.869998931884766
1959-08-31,59.599998474121094
1959-09-07,58.540000915527344
1959-09-14,56.9900016784668
1959-09-21,55.27000045776367
1959-09-28,57.150001525878906
1959-10-05,57.13999938964844
1959-10-12,57.31999969482422
1959-10-19,57.0099983215332
1959-10-26,56.939998626708984
1959-11-02,57.40999984741211
1959-11-09,57.5
1959-11-16,56.220001220703125
1959-11-23,57.08000183105469
1959-11-30,58.279998779296875
1959-12-07,58.959999084472656
1959-12-14,59.040000915527344
1959-12-21,59.209999084472656
1959-12-28,58.97999954223633
1960-01-04,59.90999984741211
1960-01-11,58.77000045776367
1960-01-18,57.88999938964844
1960-01-25,56.779998779296875
1960-02-01,55.959999084472656
1960-02-08,55.31999969482422
1960-02-15,55.16999816894531
1960-02-22,56.2400016784668
1960-02-29,56.119998931884766
1960-03-07,54.02000045776367
1960-03-14,54.31999969482422
1960-03-21,55.06999969482422
1960-03-28,55.86000061035156
1960-04-04,55.540000915527344
1960-04-11,56.16999816894531
1960-04-18,56.59000015258789
1960-04-25,54.86000061035156
1960-05-02,54.130001068115234
1960-05-09,54.79999923706055
1960-05-16,55.25
1960-05-23,55.7599983215332
1960-05-30,55.7400016784668
1960-06-06,56.88999938964844
1960-06-13,57.9900016784668
1960-06-20,57.15999984741211
1960-06-27,57.33000183105469
1960-07-04,57.060001373291016
1960-07-11,56.869998931884766
1960-07-18,55.70000076293945
1960-07-25,54.18000030517578
1960-08-01,55.529998779296875
1960-08-08,55.52000045776367
1960-08-15,56.61000061035156
1960-08-22,57.189998626708984
1960-08-29,57.439998626708984
1960-09-05,57.0
1960-09-12,55.720001220703125
1960-09-19,53.86000061035156
1960-09-26,53.060001373291016
1960-10-03,53.36000061035156
1960-10-10,54.13999938964844
1960-10-17,54.630001068115234
1960-10-24,52.70000076293945
1960-10-31,53.38999938964844
1960-11-07,55.11000061035156
1960-11-14,55.59000015258789
1960-11-21,55.93000030517578
1960-11-28,56.029998779296875
1960-12-05,55.310001373291016
1960-12-12,56.849998474121094
1960-12-19,57.130001068115234
1960-12-26,57.439998626708984
1961-01-02,58.11000061035156
1961-01-09,58.810001373291016
1961-01-16,59.58000183105469
1961-01-23,60.290000915527344
1961-01-30,61.970001220703125
1961-02-06,61.7599983215332
1961-02-13,61.13999938964844
1961-02-20,62.31999969482422
1961-02-27,63.29999923706055
1961-03-06,64.05000305175781
1961-03-13,63.65999984741211
1961-03-20,64.86000061035156
1961-03-27,64.3499984741211
1961-04-03,65.5999984741211
1961-04-10,66.52999877929688
1961-04-17,68.68000030517578
1961-04-24,64.4000015258789
1961-05-01,65.16999816894531
1961-05-08,66.41000366210938
1961-05-15,66.83000183105469
1961-05-22,66.8499984741211
1961-05-29,66.43000030517578
1961-06-05,67.08000183105469
1961-06-12,66.1500015258789
1961-06-19,64.58000183105469
1961-06-26,64.47000122070312
1961-07-03,65.20999908447266
1961-07-10,65.70999908447266
1961-07-17,64.79000091552734
1961-07-24,64.87000274658203
1961-07-31,66.76000213623047
1961-08-07,67.66999816894531
1961-08-14,67.72000122070312
1961-08-21,68.43000030517578
1961-08-28,67.69999694824219
1961-09-04,68.19000244140625
1961-09-11,67.27999877929688
1961-09-18,67.20999908447266
1961-09-25,65.7699966430664
1961-10-02,66.7699966430664
1961-10-09,67.94000244140625
1961-10-16,67.8499984741211
1961-10-23,68.05999755859375
1961-10-30,68.41999816894531
1961-11-06,70.01000213623047
1961-11-13,71.2699966430664
1961-11-20,71.72000122070312
1961-11-27,71.8499984741211
1961-12-04,72.01000213623047
1961-12-11,72.38999938964844
1961-12-18,71.76000213623047
1961-12-25,70.91000366210938
1962-01-01,71.55000305175781
1962-01-08,69.12000274658203
1962-01-15,69.47000122070312
1962-01-22,68.80999755859375
1962-01-29,67.9000015258789
1962-02-05,69.87999725341797
1962-02-12,70.45999908447266
1962-02-19,70.41000366210938
1962-02-26,69.76000213623047
1962-03-05,70.01000213623047
1962-03-12,70.4000015258789
1962-03-19,70.8499984741211
1962-03-26,69.88999938964844
1962-04-02,69.37000274658203
1962-04-09,68.30999755859375
1962-04-16,67.5999984741211
1962-04-23,68.52999877929688
1962-04-30,65.23999786376953
1962-05-07,66.0199966430664
1962-05-14,63.099998474121094
1962-05-21,63.59000015258789
1962-05-28,55.5
1962-06-04,57.27000045776367
1962-06-11,57.81999969482422
1962-06-18,55.7400016784668
1962-06-25,52.45000076293945
1962-07-02,55.86000061035156
1962-07-09,56.54999923706055
1962-07-16,57.83000183105469
1962-07-23,56.79999923706055
1962-07-30,57.83000183105469
1962-08-06,57.75
1962-08-13,57.630001068115234
1962-08-20,59.369998931884766
1962-08-27,59.54999923706055
1962-09-03,59.119998931884766
1962-09-10,58.45000076293945
1962-09-17,59.08000183105469
1962-09-24,56.630001068115234
1962-10-01,55.4900016784668
1962-10-08,57.06999969482422
1962-10-15,57.27000045776367
1962-10-22,54.959999084472656
1962-10-29,55.720001220703125
1962-11-05,58.349998474121094
1962-11-12,59.59000015258789
1962-11-19,59.81999969482422
1962-11-26,61.36000061035156
1962-12-03,61.939998626708984
1962-12-10,62.27000045776367
1962-12-17,62.369998931884766
1962-12-24,62.630001068115234
1962-12-31,63.099998474121094
1963-01-07,64.12000274658203
1963-01-14,65.19999694824219
1963-01-21,65.27999877929688
1963-01-28,66.23999786376953
1963-02-04,66.16999816894531
1963-02-11,65.76000213623047
1963-02-18,66.5199966430664
1963-02-25,65.45999908447266
1963-03-04,64.72000122070312
1963-03-11,65.51000213623047
1963-03-18,65.61000061035156
1963-03-25,66.20999908447266
1963-04-01,66.8499984741211
1963-04-08,68.5199966430664
1963-04-15,69.08999633789062
1963-04-22,69.30000305175781
1963-04-29,69.6500015258789
1963-05-06,69.52999877929688
1963-05-13,70.4800033569336
1963-05-20,69.95999908447266
1963-05-27,69.87000274658203
1963-06-03,70.69000244140625
1963-06-10,69.94000244140625
1963-06-17,69.94999694824219
1963-06-24,70.19999694824219
1963-07-01,68.86000061035156
1963-07-08,69.73999786376953
1963-07-15,69.19999694824219
1963-07-22,67.9000015258789
1963-07-29,68.66999816894531
1963-08-05,69.70999908447266
1963-08-12,70.58999633789062
1963-08-19,71.44000244140625
1963-08-26,71.91000366210938
1963-09-02,72.5
1963-09-09,72.58000183105469
1963-09-16,73.06999969482422
1963-09-23,72.95999908447266
1963-09-30,71.69999694824219
1963-10-07,72.69999694824219
1963-10-14,72.30000305175781
1963-10-21,73.37999725341797
1963-10-28,74.4800033569336
1963-11-04,73.44999694824219
1963-11-11,73.5199966430664
1963-11-18,71.83000183105469
1963-11-25,69.61000061035156
1963-12-02,73.66000366210938
1963-12-09,73.95999908447266
1963-12-16,74.30000305175781
1963-12-23,73.80999755859375
1963-12-30,74.55999755859375
1964-01-06,75.66999816894531
1964-01-13,76.22000122070312
1964-01-20,76.41000366210938
1964-01-27,77.08000183105469
1964-02-03,76.97000122070312
1964-02-10,77.05000305175781
1964-02-17,77.45999908447266
1964-02-24,77.68000030517578
1964-03-02,77.97000122070312
1964-03-09,78.33000183105469
1964-03-16,79.13999938964844
1964-03-23,78.93000030517578
1964-03-30,79.13999938964844
1964-04-06,80.0199966430664
1964-04-13,79.7699966430664
1964-04-20,80.5
1964-04-27,79.3499984741211
1964-05-04,80.47000122070312
1964-05-11,80.9000015258789
1964-05-18,80.72000122070312
1964-05-25,80.55999755859375
1964-06-01,80.11000061035156
1964-06-08,78.63999938964844
1964-06-15,79.97000122070312
1964-06-22,81.11000061035156
1964-06-29,81.63999938964844
1964-07-06,82.9800033569336
1964-07-13,83.30999755859375
1964-07-20,83.73999786376953
1964-07-27,83.08000183105469
1964-08-03,83.0
1964-08-10,81.77999877929688
1964-08-17,82.36000061035156
1964-08-24,81.91000366210938
1964-08-31,81.83000183105469
1964-09-07,82.76000213623047
1964-09-14,83.22000122070312
1964-09-21,83.86000061035156
1964-09-28,84.27999877929688
1964-10-05,84.73999786376953
1964-10-12,85.23999786376953
1964-10-19,84.93000030517578
1964-10-26,85.0
1964-11-02,85.18000030517578
1964-11-09,85.19000244140625
1964-11-16,85.6500015258789
1964-11-23,86.0
1964-11-30,84.41999816894531
1964-12-07,84.33000183105469
1964-12-14,83.44999694824219
1964-12-21,84.37999725341797
1964-12-28,84.06999969482422
1965-01-04,84.2300033569336
1965-01-11,85.4000015258789
1965-01-18,86.48999786376953
1965-01-25,86.86000061035156
1965-02-01,87.58000183105469
1965-02-08,86.94999694824219
1965-02-15,86.06999969482422
1965-02-22,86.20999908447266
1965-03-01,87.25
1965-03-08,86.83000183105469
1965-03-15,87.23999786376953
1965-03-22,86.83000183105469
1965-03-29,86.02999877929688
1965-04-05,86.52999877929688
1965-04-12,87.94000244140625
1965-04-19,88.51000213623047
1965-04-26,88.88999938964844
1965-05-03,89.2300033569336
1965-05-10,89.66000366210938
1965-05-17,89.54000091552734
1965-05-24,88.08999633789062
1965-05-31,88.41999816894531
1965-06-07,86.87999725341797
1965-06-14,84.01000213623047
1965-06-21,85.05000305175781
1965-06-28,81.5999984741211
1965-07-05,85.16000366210938
1965-07-12,85.69000244140625
1965-07-19,85.62999725341797
1965-07-26,84.05000305175781
1965-08-02,85.41999816894531
1965-08-09,85.86000061035156
1965-08-16,86.87000274658203
1965-08-23,86.55999755859375
1965-08-30,87.20999908447266
1965-09-06,88.05999755859375
1965-09-13,89.37999725341797
1965-09-20,90.08000183105469
1965-09-27,90.6500015258789
1965-10-04,90.08000183105469
1965-10-11,91.37000274658203
1965-10-18,91.68000030517578
1965-10-25,91.66999816894531
1965-11-01,92.2300033569336
1965-11-08,92.2300033569336
1965-11-15,92.62999725341797
1965-11-22,91.63999938964844
1965-11-29,91.80000305175781
1965-12-06,90.58999633789062
1965-12-13,91.83000183105469
1965-12-20,91.6500015258789
1965-12-27,91.5199966430664
1966-01-03,92.18000030517578
1966-01-10,93.33000183105469
1966-01-17,93.7699966430664
1966-01-24,93.70999908447266
1966-01-31,92.87999725341797
1966-02-07,93.58999633789062
1966-02-14,93.52999877929688
1966-02-21,91.87000274658203
1966-02-28,91.22000122070312
1966-03-07,88.04000091552734
1966-03-14,87.8499984741211
1966-03-21,89.19999694824219
1966-03-28,89.62000274658203
1966-04-04,90.76000213623047
1966-04-11,91.79000091552734
1966-04-18,91.58000183105469
1966-04-25,92.08000183105469
1966-05-02,90.9000015258789
1966-05-09,86.31999969482422
1966-05-16,84.41000366210938
1966-05-23,86.19999694824219
1966-05-30,87.33000183105469
1966-06-06,85.41999816894531
1966-06-13,86.83000183105469
1966-06-20,86.4800033569336
1966-06-27,86.08000183105469
1966-07-04,85.61000061035156
1966-07-11,87.44999694824219
1966-07-18,86.98999786376953
1966-07-25,83.83000183105469
1966-08-01,82.30999755859375
1966-08-08,83.75
1966-08-15,82.73999786376953
1966-08-22,78.23999786376953
1966-08-29,74.52999877929688
1966-09-05,77.41999816894531
1966-09-12,77.91000366210938
1966-09-19,79.58999633789062
1966-09-26,77.86000061035156
1966-10-03,74.9000015258789
1966-10-10,74.52999877929688
1966-10-17,77.47000122070312
1966-10-24,78.41999816894531
1966-10-31,80.19999694824219
1966-11-07,80.7300033569336
1966-11-14,81.37000274658203
1966-11-21,80.08999633789062
1966-11-28,80.70999908447266
1966-12-05,80.23999786376953
1966-12-12,83.0
1966-12-19,81.2699966430664
1966-12-26,81.47000122070312
1967-01-02,80.33000183105469
1967-01-09,82.80999755859375
1967-01-16,84.30999755859375
1967-01-23,86.38999938964844
1967-01-30,86.66000366210938
1967-02-06,87.18000030517578
1967-02-13,87.58000183105469
1967-02-20,87.4000015258789
1967-02-27,86.45999908447266
1967-03-06,88.0999984741211
1967-03-13,88.43000030517578
1967-03-20,90.19999694824219
1967-03-27,90.87000274658203
1967-04-03,89.23999786376953
1967-04-10,88.23999786376953
1967-04-17,91.06999969482422
1967-04-24,92.62000274658203
1967-05-01,93.83999633789062
1967-05-08,94.58000183105469
1967-05-15,92.70999908447266
1967-05-22,91.66999816894531
1967-05-29,90.48999786376953
1967-06-05,88.43000030517578
1967-06-12,92.04000091552734
1967-06-19,92.51000213623047
1967-06-26,91.63999938964844
1967-07-03,90.91000366210938
1967-07-10,92.05000305175781
1967-07-17,92.75
1967-07-24,93.7300033569336
1967-07-31,94.75
1967-08-07,95.58000183105469
1967-08-14,94.63999938964844
1967-08-21,94.25
1967-08-28,92.63999938964844
1967-09-04,93.68000030517578
1967-09-11,94.54000091552734
1967-09-18,96.52999877929688
1967-09-25,97.58999633789062
1967-10-02,96.31999969482422
1967-10-09,97.51000213623047
1967-10-16,95.25
1967-10-23,94.95999908447266
1967-10-30,94.79000091552734
1967-11-06,91.4800033569336
1967-11-13,91.97000122070312
1967-11-20,91.6500015258789
1967-11-27,94.16999816894531
1967-12-04,95.0999984741211
1967-12-11,95.12000274658203
1967-12-18,94.7699966430664
1967-12-25,95.19999694824219
1968-01-01,96.47000122070312
1968-01-08,96.62000274658203
1968-01-15,96.41999816894531
1968-01-22,94.02999877929688
1968-01-29,93.3499984741211
