Date,Close_Price,Vesta_Declination_Deg
1950-12-25,20.06999969482422,6.986972222222223
1951-01-01,20.43000030517578,7.505444444444445
1951-01-08,21.0,8.112833333333333
1951-01-15,21.299999237060547,8.795444444444444
1951-01-22,21.18000030517578,9.538416666666667
1951-01-29,21.670000076293945,10.328027777777777
1951-02-05,22.200000762939453,11.152611111111112
1951-02-12,22.170000076293945,12.001277777777778
1951-02-19,21.829999923706055,12.862833333333333
1951-02-26,21.93000030517578,13.727361111111112
1951-03-05,21.790000915527344,14.586527777777778
1951-03-12,21.700000762939453,15.432583333333334
1951-03-19,21.559999465942383,16.2575
1951-03-26,21.530000686645508,17.054083333333335
1951-04-02,21.31999969482422,17.816472222222224
1951-04-09,21.68000030517578,18.53902777777778
1951-04-16,22.040000915527344,19.215999999999998
1951-04-23,22.049999237060547,19.842444444444443
1951-04-30,22.43000030517578,20.414305555555554
1951-05-07,22.6299991607666,20.927805555555558
1951-05-14,22.18000030517578,21.379333333333335
1951-05-21,21.459999084472656,21.765944444444443
1951-05-28,21.209999084472656,22.085527777777777
1951-06-04,21.239999771118164,22.336305555555555
1951-06-11,21.610000610351562,22.51675
1951-06-18,22.049999237060547,22.62622222222222
1951-06-25,21.290000915527344,22.664749999999998
1951-07-02,21.100000381469727,22.632527777777778
1951-07-09,21.729999542236328,22.530416666666667
1951-07-16,21.729999542236328,22.360111111111113
1951-07-23,22.100000381469727,22.123805555555556
1951-07-30,22.6299991607666,21.823805555555555
1951-08-06,23.010000228881836,21.46322222222222
1951-08-13,22.799999237060547,21.04602777777778
1951-08-20,22.93000030517578,20.576527777777777
1951-08-27,22.850000381469727,20.059
1951-09-03,23.280000686645508,19.498694444444446
1951-09-10,23.6200008392334,18.90186111111111
1951-09-17,23.6200008392334,18.27477777777778
1951-09-24,23.299999237060547,17.62375
1951-10-01,23.469999313354492,16.956222222222223
1951-10-08,23.75,16.280805555555556
1951-10-15,23.850000381469727,15.606166666666667
1951-10-22,22.75,14.940861111111111
1951-10-29,22.690000534057617,14.295027777777777
1951-11-05,22.81999969482422,13.680333333333333
1951-11-12,22.75,13.108305555555555
1951-11-19,22.729999542236328,12.590583333333335
1951-11-26,22.43000030517578,12.140722222222221
1951-12-03,23.010000228881836,11.773888888888889
1951-12-10,23.420000076293945,11.50475
1951-12-17,23.40999984741211,11.347472222222223
1951-12-24,23.540000915527344,11.317444444444444
1951-12-31,23.770000457763672,11.43
1952-01-07,23.90999984741211,11.696472222222223
1952-01-14,24.15999984741211,12.123055555555556
1952-01-21,24.459999084472656,12.711222222222222
1952-01-28,24.610000610351562,13.453666666666665
1952-02-04,24.1200008392334,14.32825
1952-02-11,24.110000610351562,15.29813888888889
1952-02-18,23.739999771118164,16.31561111111111
1952-02-25,23.229999542236328,17.323305555555557
1952-03-03,23.290000915527344,18.25808333333333
1952-03-10,23.600000381469727,19.063111111111112
1952-03-17,23.920000076293945,19.697583333333334
1952-03-24,23.93000030517578,20.137055555555555
1952-03-31,24.3700008392334,20.371222222222222
1952-04-07,23.799999237060547,20.404638888888886
1952-04-14,23.950000762939453,20.252444444444443
1952-04-21,23.690000534057617,19.932666666666666
1952-04-28,23.549999237060547,19.46225
1952-05-05,23.65999984741211,18.858583333333335
1952-05-12,23.75,18.1385
1952-05-19,23.610000610351562,17.31566666666667
1952-05-26,23.940000534057617,16.400055555555554
1952-06-02,23.799999237060547,15.401527777777778
1952-06-09,24.3700008392334,14.329638888888889
1952-06-16,24.299999237060547,13.192083333333333
1952-06-23,24.559999465942383,11.994527777777776
1952-06-30,24.959999084472656,10.74336111111111
1952-07-07,24.969999313354492,9.445583333333333
1952-07-14,25.030000686645508,8.107277777777778
1952-07-21,24.950000762939453,6.7331666666666665
1952-07-28,25.200000762939453,5.329027777777777
1952-08-04,25.43000030517578,3.901472222222222
1952-08-11,25.520000457763672,2.456611111111111
1952-08-18,24.940000534057617,0.9994722222222222
1952-08-25,24.8700008392334,-0.4639166666666667
1952-09-01,25.030000686645508,-1.926583333333333
1952-09-08,25.110000610351562,-3.381972222222222
1952-09-15,24.450000762939453,-4.824416666666666
1952-09-22,24.59000015258789,-6.247361111111111
1952-09-29,24.68000030517578,-7.643444444444444
1952-10-06,24.440000534057617,-9.005583333333334
1952-10-13,24.549999237060547,-10.32761111111111
1952-10-20,24.1299991607666,-11.602694444444444
1952-10-27,24.09000015258789,-12.823416666666667
1952-11-03,24.600000381469727,-13.982861111111111
1952-11-10,24.770000457763672,-15.075
1952-11-17,24.799999237060547,-16.09361111111111
1952-11-24,25.420000076293945,-17.032333333333334
1952-12-01,25.68000030517578,-17.885777777777776
1952-12-08,25.760000228881836,-18.6495
1952-12-15,26.040000915527344,-19.3195
1952-12-22,26.299999237060547,-19.892277777777778
1952-12-29,26.399999618530273,-20.36566666666667
1953-01-05,26.65999984741211,-20.738805555555558
1953-01-12,25.860000610351562,-21.011444444444443
1953-01-19,26.010000228881836,-21.184555555555555
1953-01-26,26.020000457763672,-21.260694444444443
1953-02-02,26.510000228881836,-21.243444444444446
1953-02-09,25.690000534057617,-21.13722222222222
1953-02-16,25.649999618530273,-20.947694444444444
1953-02-23,25.6299991607666,-20.68213888888889
1953-03-02,25.93000030517578,-20.348333333333333
1953-03-09,25.829999923706055,-19.954638888888887
1953-03-16,26.219999313354492,-19.510555555555555
1953-03-23,26.020000457763672,-19.027083333333334
1953-03-30,25.610000610351562,-18.51522222222222
1953-04-06,24.610000610351562,-17.98613888888889
1953-04-13,24.770000457763672,-17.452333333333332
1953-04-20,24.729999542236328,-16.92775
1953-04-27,24.34000015258789,-16.426083333333334
1953-05-04,25.0,-15.960944444444443
1953-05-11,24.90999984741211,-15.547694444444444
1953-05-18,24.75,-15.203222222222221
1953-05-25,24.989999771118164,-14.9435
1953-06-01,24.149999618530273,-14.784027777777778
1953-06-08,24.010000228881836,-14.741444444444443
1953-06-15,23.6200008392334,-14.83238888888889
1953-06-22,23.959999084472656,-15.069305555555555
1953-06-29,24.139999389648438,-15.459888888888889
1953-07-06,24.3799991607666,-16.0075
1953-07-13,24.170000076293945,-16.707277777777776
1953-07-20,24.219999313354492,-17.53988888888889
1953-07-27,24.06999969482422,-18.47222222222222
1953-08-03,24.84000015258789,-19.460805555555556
1953-08-10,24.75,-20.452388888888887
1953-08-17,24.559999465942383,-21.38736111111111
1953-08-24,24.09000015258789,-22.211694444444444
1953-08-31,23.31999969482422,-22.886138888888887
1953-09-07,23.56999969482422,-23.386138888888887
1953-09-14,22.709999084472656,-23.700777777777777
1953-09-21,22.8799991607666,-23.833277777777777
1953-09-28,23.450000762939453,-23.79713888888889
1953-10-05,23.479999542236328,-23.608111111111114
1953-10-12,23.65999984741211,-23.281277777777778
1953-10-19,24.15999984741211,-22.832055555555556
1953-10-26,24.309999465942383,-22.275222222222222
1953-11-02,24.65999984741211,-21.622194444444446
1953-11-09,24.65999984741211,-20.881416666666667
1953-11-16,24.3799991607666,-20.061111111111114
1953-11-23,24.360000610351562,-19.16938888888889
1953-11-30,24.760000228881836,-18.212527777777776
1953-12-07,24.950000762939453,-17.195333333333334
1953-12-14,24.690000534057617,-16.123333333333335
1953-12-21,24.950000762939453,-15.002833333333333
1953-12-28,24.709999084472656,-13.839083333333335
1954-01-04,24.950000762939453,-12.636472222222222
1954-01-11,24.799999237060547,-11.400277777777777
1954-01-18,25.43000030517578,-10.13663888888889
1954-01-25,25.93000030517578,-8.850833333333332
1954-02-01,25.989999771118164,-7.547416666666667
1954-02-08,26.229999542236328,-6.2315555555555555
1954-02-15,26.040000915527344,-4.9093333333333335
1954-02-22,25.920000076293945,-3.585916666666667
1954-03-01,26.25,-2.2656944444444442
1954-03-08,26.450000762939453,-0.9536111111111111
1954-03-15,26.56999969482422,0.34475
1954-03-22,26.790000915527344,1.624638888888889
1954-03-29,26.65999984741211,2.882
1954-04-05,27.260000228881836,4.112472222222222
1954-04-12,27.56999969482422,5.311194444444444
1954-04-19,27.760000228881836,6.474
1954-04-26,27.8799991607666,7.5975
1954-05-03,28.209999084472656,8.678083333333333
1954-05-10,28.6200008392334,9.711805555555555
1954-05-17,28.84000015258789,10.695388888888889
1954-05-24,29.0,11.62638888888889
1954-05-31,29.190000534057617,12.502166666666668
1954-06-07,28.989999771118164,13.32
1954-06-14,28.6200008392334,14.077944444444444
1954-06-21,29.059999465942383,14.774805555555556
1954-06-28,29.280000686645508,15.409444444444444
1954-07-05,29.59000015258789,15.98086111111111
1954-07-12,30.1200008392334,16.488916666666668
1954-07-19,29.979999542236328,16.934333333333335
1954-07-26,30.34000015258789,17.318
1954-08-02,30.989999771118164,17.641305555555554
1954-08-09,30.1200008392334,17.90663888888889
1954-08-16,31.049999237060547,18.117305555555557
1954-08-23,31.0,18.276944444444442
1954-08-30,30.350000381469727,18.389972222222223
1954-09-06,30.5,18.46211111111111
1954-09-13,31.1200008392334,18.49977777777778
1954-09-20,31.56999969482422,18.50986111111111
1954-09-27,32.529998779296875,18.50025
1954-10-04,32.470001220703125,18.47986111111111
1954-10-11,32.40999984741211,18.45788888888889
1954-10-18,31.829999923706055,18.443305555555554
1954-10-25,31.959999084472656,18.445166666666665
1954-11-01,31.790000915527344,18.472027777777775
1954-11-08,33.02000045776367,18.53036111111111
1954-11-15,33.470001220703125,18.623805555555556
1954-11-22,33.58000183105469,18.7535
1954-11-29,34.540000915527344,18.917527777777778
1954-12-06,34.7599983215332,19.110750000000003
1954-12-13,34.59000015258789,19.32636111111111
1954-12-20,35.33000183105469,19.55838888888889
1954-12-27,35.06999969482422,19.802944444444446
1955-01-03,36.75,20.058416666666666
1955-01-10,35.790000915527344,20.325583333333334
1955-01-17,34.58000183105469,20.606694444444447
1955-01-24,35.52000045776367,20.90383333333333
1955-01-31,36.630001068115234,21.21761111111111
1955-02-07,36.959999084472656,21.546444444444447
1955-02-14,36.88999938964844,21.886972222222223
1955-02-21,36.849998474121094,22.234222222222222
1955-02-28,36.7599983215332,22.58175
1955-03-07,37.279998779296875,22.922250000000002
1955-03-14,34.959999084472656,23.248194444444444
1955-03-21,35.95000076293945,23.552055555555555
1955-03-28,36.83000183105469,23.826305555555557
1955-04-04,36.83000183105469,24.063916666666668
1955-04-11,37.439998626708984,24.25852777777778
1955-04-18,38.27000045776367,24.404305555555553
1955-04-25,38.11000061035156,24.495805555555556
1955-05-02,38.040000915527344,24.52861111111111
1955-05-09,37.93000030517578,24.499222222222222
1955-05-16,37.02000045776367,24.404416666666666
1955-05-23,37.47999954223633,24.241611111111112
1955-05-30,37.93000030517578,24.009305555555557
1955-06-06,39.689998626708984,23.70686111111111
1955-06-13,39.619998931884766,23.33386111111111
1955-06-20,40.13999938964844,22.890277777777776
1955-06-27,40.9900016784668,22.377194444444445
1955-07-04,41.189998626708984,21.7965
1955-07-11,42.75,21.150055555555554
1955-07-18,42.36000061035156,20.43986111111111
1955-07-25,43.47999954223633,19.669083333333333
1955-08-01,42.93000030517578,18.841472222222222
1955-08-08,42.310001373291016,17.960555555555555
1955-08-15,42.16999816894531,17.029833333333332
1955-08-22,41.97999954223633,16.05386111111111
1955-08-29,42.959999084472656,15.037805555555556
1955-09-05,43.599998474121094,13.98636111111111
1955-09-12,44.189998626708984,12.90413888888889
1955-09-19,45.15999984741211,11.796694444444444
1955-09-26,42.61000061035156,10.67025
1955-10-03,42.4900016784668,9.530444444444445
1955-10-10,41.150001525878906,8.38275
1955-10-17,41.349998474121094,7.233583333333334
1955-10-24,42.90999984741211,6.090083333333333
1955-10-31,42.34000015258789,4.958722222222223
1955-11-07,44.150001525878906,3.845666666666667
1955-11-14,46.40999984741211,2.758138888888889
1955-11-21,45.220001220703125,1.7038888888888888
1955-11-28,45.380001068115234,0.6900833333333334
1955-12-05,45.70000076293945,-0.2767222222222222
1955-12-12,45.41999816894531,-1.1888611111111111
1955-12-19,45.02000045776367,-2.0383055555555556
1955-12-26,45.5,-2.8178611111111107
1956-01-02,45.47999954223633,-3.521111111111111
1956-01-09,44.5099983215332,-4.140805555555556
1956-01-16,44.13999938964844,-4.6695
1956-01-23,43.11000061035156,-5.101055555555555
1956-01-30,43.5,-5.430611111111111
1956-02-06,44.810001373291016,-5.652805555555556
1956-02-13,43.58000183105469,-5.762861111111111
1956-02-20,44.45000076293945,-5.758638888888889
1956-02-27,45.27000045776367,-5.640472222222222
1956-03-05,46.060001373291016,-5.4101388888888895
1956-03-12,47.130001068115234,-5.072694444444444
1956-03-19,48.59000015258789,-4.639805555555555
1956-03-26,48.619998931884766,-4.130055555555555
1956-04-02,48.70000076293945,-3.5675555555555554
1956-04-09,48.61000061035156,-2.984277777777778
1956-04-16,47.959999084472656,-2.420861111111111
1956-04-23,47.650001525878906,-1.9218055555555553
1956-04-30,48.380001068115234,-1.5281944444444444
1956-05-07,48.220001220703125,-1.27525
1956-05-14,46.86000061035156,-1.1894444444444445
1956-05-21,45.9900016784668,-1.2839999999999998
1956-05-28,44.099998474121094,-1.5574166666666667
1956-06-04,45.849998474121094,-1.9996666666666667
1956-06-11,45.709999084472656,-2.5959722222222226
1956-06-18,46.16999816894531,-3.3274166666666662
1956-06-25,46.40999984741211,-4.1723333333333334
1956-07-02,46.93000030517578,-5.110722222222222
1956-07-09,48.25,-6.124916666666667
1956-07-16,49.13999938964844,-7.198138888888889
1956-07-23,49.33000183105469,-8.313972222222223
1956-07-30,49.0,-9.458166666666665
1956-08-06,48.959999084472656,-10.618555555555556
1956-08-13,48.58000183105469,-11.783444444444445
1956-08-20,48.25,-12.94111111111111
1956-08-27,47.65999984741211,-14.081
1956-09-03,47.5099983215332,-15.19375
1956-09-10,47.560001373291016,-16.270027777777777
1956-09-17,47.099998474121094,-17.300472222222222
1956-09-24,46.400001525878906,-18.27647222222222
1956-10-01,44.70000076293945,-19.190055555555556
1956-10-08,46.43000030517578,-20.03355555555556
1956-10-15,46.86000061035156,-20.799583333333334
1956-10-22,46.22999954223633,-21.481527777777774
1956-10-29,46.400001525878906,-22.073416666666667
1956-11-05,47.599998474121094,-22.570027777777778
1956-11-12,46.4900016784668,-22.967
1956-11-19,45.290000915527344,-23.260944444444444
1956-11-26,44.869998931884766,-23.449361111111113
1956-12-03,45.97999954223633,-23.530777777777775
1956-12-10,46.79999923706055,-23.505055555555554
1956-12-17,46.540000915527344,-23.37325
1956-12-24,46.369998931884766,-23.137138888888888
1956-12-31,46.66999816894531,-22.799500000000002
1957-01-07,46.41999816894531,-22.36452777777778
1957-01-14,45.86000061035156,-21.83738888888889
1957-01-21,44.400001525878906,-21.223611111111108
1957-01-28,44.4900016784668,-20.529194444444443
1957-02-04,44.529998779296875,-19.761277777777778
1957-02-11,42.56999969482422,-18.92763888888889
1957-02-18,43.459999084472656,-18.035861111111114
1957-02-25,43.380001068115234,-17.09338888888889
1957-03-04,44.060001373291016,-16.108611111111113
1957-03-11,43.779998779296875,-15.090166666666667
1957-03-18,43.849998474121094,-14.046166666666666
1957-03-25,43.880001068115234,-12.984222222222222
1957-04-01,44.13999938964844,-11.912694444444444
1957-04-08,44.38999938964844,-10.840222222222224
1957-04-15,44.95000076293945,-9.774638888888889
1957-04-22,45.47999954223633,-8.723194444444445
1957-04-29,45.72999954223633,-7.6939166666666665
1957-05-06,46.27000045776367,-6.695166666666667
1957-05-13,46.880001068115234,-5.7345
1957-05-20,47.349998474121094,-4.818944444444444
1957-05-27,46.779998779296875,-3.956388888888889
1957-06-03,47.369998931884766,-3.155222222222222
1957-06-10,47.900001525878906,-2.4230277777777776
1957-06-17,48.2400016784668,-1.7669166666666667
1957-06-24,46.779998779296875,-1.1950555555555555
1957-07-01,47.43000030517578,-0.7160833333333333
1957-07-08,48.900001525878906,-0.3377222222222222
1957-07-15,49.130001068115234,-0.06697222222222222
1957-07-22,48.470001220703125,0.0885
1957-07-29,47.91999816894531,0.1211388888888889
1957-08-05,47.2599983215332,0.025861111111111112
1957-08-12,46.33000183105469,-0.19966666666666666
1957-08-19,44.90999984741211,-0.555888888888889
1957-08-26,43.88999938964844,-1.0390000000000001
1957-09-02,45.220001220703125,-1.6370833333333332
1957-09-09,44.279998779296875,-2.3295277777777774
1957-09-16,44.58000183105469,-3.08825
1957-09-23,42.689998626708984,-3.8761944444444443
1957-09-30,42.41999816894531,-4.647166666666666
1957-10-07,42.220001220703125,-5.352305555555555
1957-10-14,41.2400016784668,-5.947722222222223
1957-10-21,39.150001525878906,-6.397388888888889
1957-10-28,40.41999816894531,-6.675333333333334
1957-11-04,40.369998931884766,-6.769833333333334
1957-11-11,40.18000030517578,-6.682777777777778
1957-11-18,40.040000915527344,-6.4239444444444445
1957-11-25,41.18000030517578,-6.0072222222222225
1957-12-02,41.36000061035156,-5.450333333333334
1957-12-09,40.91999816894531,-4.772583333333333
1957-12-16,40.119998931884766,-3.9918333333333336
1957-12-23,39.47999954223633,-3.123388888888889
1957-12-30,39.58000183105469,-2.1819444444444445
1958-01-06,40.68000030517578,-1.1814722222222223
1958-01-13,40.4900016784668,-0.13383333333333333
1958-01-20,41.349998474121094,0.9511388888888889
1958-01-27,41.59000015258789,2.063972222222222
1958-02-03,42.040000915527344,3.1954166666666666
1958-02-10,41.47999954223633,4.3373888888888885
1958-02-17,41.11000061035156,5.483055555555556
1958-02-24,40.650001525878906,6.625611111111112
1958-03-03,41.130001068115234,7.758194444444444
1958-03-10,42.209999084472656,8.874611111111111
1958-03-17,42.040000915527344,9.969583333333333
1958-03-24,42.58000183105469,11.037777777777778
1958-03-31,42.099998474121094,12.073777777777778
1958-04-07,41.33000183105469,13.072666666666667
1958-04-14,42.0,14.030277777777778
1958-04-21,42.93000030517578,14.942416666666666
1958-04-28,43.220001220703125,15.805027777777779
1958-05-05,43.790000915527344,16.61438888888889
1958-05-12,43.75,17.367472222222222
1958-05-19,43.2400016784668,18.061444444444444
1958-05-26,43.849998474121094,18.693666666666665
1958-06-02,44.310001373291016,19.262
1958-06-09,44.56999969482422,19.76486111111111
1958-06-16,45.18000030517578,20.201083333333333
1958-06-23,44.689998626708984,20.569916666666668
1958-06-30,45.2400016784668,20.871111111111112
1958-07-07,45.619998931884766,21.105
1958-07-14,45.13999938964844,21.272499999999997
1958-07-21,46.33000183105469,21.37513888888889
1958-07-28,47.150001525878906,21.415027777777777
1958-08-04,47.939998626708984,21.394861111111112
1958-08-11,48.15999984741211,21.317916666666665
1958-08-18,47.220001220703125,21.188388888888888
1958-08-25,47.7400016784668,21.011194444444445
1958-09-01,47.75,20.791666666666668
1958-09-08,48.130001068115234,20.535944444444446
1958-09-15,48.959999084472656,20.25125
1958-09-22,49.20000076293945,19.945722222222223
1958-09-29,49.869998931884766,19.627972222222223
1958-10-06,51.06999969482422,19.3075
1958-10-13,51.619998931884766,18.995305555555557
1958-10-20,51.27000045776367,18.7035
1958-10-27,50.41999816894531,18.4445
1958-11-03,51.560001373291016,18.231777777777776
1958-11-10,52.56999969482422,18.080305555555555
1958-11-17,53.2400016784668,18.00563888888889
1958-11-24,52.029998779296875,18.022388888888887
1958-12-01,52.689998626708984,18.144416666666665
1958-12-08,52.459999084472656,18.38436111111111
1958-12-15,53.369998931884766,18.75086111111111
1958-12-22,53.709999084472656,19.244944444444446
1958-12-29,54.7400016784668,19.859444444444446
1959-01-05,55.65999984741211,20.577583333333333
1959-01-12,55.779998779296875,21.370527777777777
1959-01-19,55.68000030517578,22.198083333333333
1959-01-26,55.77000045776367,23.015472222222222
1959-02-02,55.209999084472656,23.779694444444445
1959-02-09,53.58000183105469,24.45375
1959-02-16,54.5,25.01172222222222
1959-02-23,55.52000045776367,25.441972222222223
1959-03-02,55.72999954223633,25.74436111111111
1959-03-09,56.150001525878906,25.924555555555557
1959-03-16,56.060001373291016,25.991722222222222
1959-03-23,55.869998931884766,25.95686111111111
1959-03-30,55.45000076293945,25.829805555555556
1959-04-06,56.599998474121094,25.61738888888889
1959-04-13,56.43000030517578,25.32472222222222
1959-04-20,58.16999816894531,24.956083333333332
1959-04-27,58.13999938964844,24.514555555555557
1959-05-04,57.650001525878906,24.001472222222223
1959-05-11,57.959999084472656,23.417805555555557
1959-05-18,58.150001525878906,22.765083333333333
1959-05-25,58.18000030517578,22.04502777777778
1959-06-01,58.630001068115234,21.25863888888889
1959-06-08,56.7599983215332,20.407194444444443
1959-06-15,56.9900016784668,19.49302777777778
1959-06-22,57.130001068115234,18.518944444444443
1959-06-29,58.369998931884766,17.487333333333336
1959-07-06,59.650001525878906,16.400777777777776
1959-07-13,59.40999984741211,15.262888888888888
1959-07-20,58.90999984741211,14.077805555555555
1959-07-27,60.02000045776367,12.849222222222222
1959-08-03,60.709999084472656,11.58086111111111
1959-08-10,58.619998931884766,10.277333333333335
1959-08-17,59.16999816894531,8.94375
1959-08-24,58.869998931884766,7.584861111111111
1959-08-31,59.599998474121094,6.20525
1959-09-07,58.540000915527344,4.81025
1959-09-14,56.9900016784668,3.4058055555555553
1959-09-21,55.27000045776367,1.9974722222222223
1959-09-28,57.150001525878906,0.5905277777777778
1959-10-05,57.13999938964844,-0.8090555555555556
1959-10-12,57.31999969482422,-2.194722222222222
1959-10-19,57.0099983215332,-3.560361111111111
1959-10-26,56.939998626708984,-4.900083333333334
1959-11-02,57.40999984741211,-6.207694444444445
1959-11-09,57.5,-7.476416666666667
1959-11-16,56.220001220703125,-8.7
1959-11-23,57.08000183105469,-9.872722222222222
1959-11-30,58.279998779296875,-10.988805555555555
1959-12-07,58.959999084472656,-12.042277777777779
1959-12-14,59.040000915527344,-13.027861111111111
1959-12-21,59.209999084472656,-13.941222222222223
1959-12-28,58.97999954223633,-14.778416666666667
1960-01-04,59.90999984741211,-15.535833333333333
1960-01-11,58.77000045776367,-16.210944444444443
1960-01-18,57.88999938964844,-16.802500000000002
1960-01-25,56.779998779296875,-17.310222222222222
1960-02-01,55.959999084472656,-17.73466666666667
1960-02-08,55.31999969482422,-18.077749999999998
1960-02-15,55.16999816894531,-18.343027777777777
1960-02-22,56.2400016784668,-18.53527777777778
1960-02-29,56.119998931884766,-18.66047222222222
1960-03-07,54.02000045776367,-18.726277777777778
1960-03-14,54.31999969482422,-18.741722222222222
1960-03-21,55.06999969482422,-18.717333333333332
1960-03-28,55.86000061035156,-18.665055555555554
1960-04-04,55.540000915527344,-18.59836111111111
1960-04-11,56.16999816894531,-18.53186111111111
1960-04-18,56.59000015258789,-18.48122222222222
1960-04-25,54.86000061035156,-18.46325
1960-05-02,54.130001068115234,-18.495055555555556
1960-05-09,54.79999923706055,-18.592888888888886
1960-05-16,55.25,-18.77125
1960-05-23,55.7599983215332,-19.041861111111114
1960-05-30,55.7400016784668,-19.410805555555555
1960-06-06,56.88999938964844,-19.87622222222222
1960-06-13,57.9900016784668,-20.42741666666667
1960-06-20,57.15999984741211,-21.045194444444448
1960-06-27,57.33000183105469,-21.702305555555554
1960-07-04,57.060001373291016,-22.367944444444444
1960-07-11,56.869998931884766,-23.013666666666666
1960-07-18,55.70000076293945,-23.617333333333335
1960-07-25,54.18000030517578,-24.16433333333333
1960-08-01,55.529998779296875,-24.648222222222223
1960-08-08,55.52000045776367,-25.068805555555556
1960-08-15,56.61000061035156,-25.428361111111112
1960-08-22,57.189998626708984,-25.72908333333333
1960-08-29,57.439998626708984,-25.972861111111108
1960-09-05,57.0,-26.160444444444444
1960-09-12,55.720001220703125,-26.29052777777778
1960-09-19,53.86000061035156,-26.360361111111114
1960-09-26,53.060001373291016,-26.366694444444445
1960-10-03,53.36000061035156,-26.306361111111112
1960-10-10,54.13999938964844,-26.17588888888889
1960-10-17,54.630001068115234,-25.97175
1960-10-24,52.70000076293945,-25.69113888888889
1960-10-31,53.38999938964844,-25.332444444444445
1960-11-07,55.11000061035156,-24.894694444444443
1960-11-14,55.59000015258789,-24.377305555555555
1960-11-21,55.93000030517578,-23.78061111111111
1960-11-28,56.029998779296875,-23.106361111111113
1960-12-05,55.310001373291016,-22.357055555555558
1960-12-12,56.849998474121094,-21.53541666666667
1960-12-19,57.130001068115234,-20.644805555555553
1960-12-26,57.439998626708984,-19.689722222222223
1961-01-02,58.11000061035156,-18.675222222222224
1961-01-09,58.810001373291016,-17.606305555555558
1961-01-16,59.58000183105469,-16.488083333333336
1961-01-23,60.290000915527344,-15.326472222222222
1961-01-30,61.970001220703125,-14.127777777777778
1961-02-06,61.7599983215332,-12.897888888888888
1961-02-13,61.13999938964844,-11.642472222222223
1961-02-20,62.31999969482422,-10.367666666666667
1961-02-27,63.29999923706055,-9.079944444444445
1961-03-06,64.05000305175781,-7.7851944444444445
1961-03-13,63.65999984741211,-6.4888055555555555
1961-03-20,64.86000061035156,-5.196444444444444
1961-03-27,64.3499984741211,-3.9141944444444445
1961-04-03,65.5999984741211,-2.647388888888889
1961-04-10,66.52999877929688,-1.4008333333333332
1961-04-17,68.68000030517578,-0.17941666666666667
1961-04-24,64.4000015258789,1.0114722222222223
1961-05-01,65.16999816894531,2.167194444444444
1961-05-08,66.41000366210938,3.2837777777777775
1961-05-15,66.83000183105469,4.357111111111111
1961-05-22,66.8499984741211,5.38275
1961-05-29,66.43000030517578,6.356805555555555
1961-06-05,67.08000183105469,7.276305555555555
1961-06-12,66.1500015258789,8.13811111111111
1961-06-19,64.58000183105469,8.93886111111111
1961-06-26,64.47000122070312,9.675833333333333
1961-07-03,65.20999908447266,10.347166666666666
1961-07-10,65.70999908447266,10.951166666666666
1961-07-17,64.79000091552734,11.485805555555554
1961-07-24,64.87000274658203,11.949944444444444
1961-07-31,66.76000213623047,12.343388888888889
